id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
176127,818,NHL 98,NULL,1997-10-23 00:00:00.000,2,NULL,NULL,NULL,79.2423,14
171352,45121,NHL All-Star Hockey '98,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61545,20430,NHL FaceOff 98,NULL,1997-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176214,43761,NHL Powerplay '98,NULL,1997-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110337,151875,Nichibutsu Mahjong,NULL,1997-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26332,198878,Nickelodeon Rugrats,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130000,46177,Nightmare Circus,NULL,1997-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130204,3414,Nightmare Creatures,NULL,1997-09-30 00:00:00.000,6,NULL,NULL,NULL,70.6294,30
166866,51225,Nightmare Ned,NULL,1997-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13082,198640,Nights into Dreams...,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19769,46933,Ningyo Tsukai 2,NULL,1997-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119746,74780,Ninja JaJaMaru-kun: Onigiri Ninpou-chou,NULL,1997-02-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91806,187028,Ninja JaJaMaru-kun: Onigiri Ninpou-chou Gold,NULL,1997-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20409,198840,Ninja Turtles: The Next Mutation,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16651,62714,Ninpen Manmaru,NULL,1997-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101119,38113,Nintama Rantarou 3,NULL,1997-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2851,45454,Nissan Presents Over Drivin' GT-R,NULL,1997-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99175,200009,Nissan Presents: Over Drivin' Skyline Memorial,NULL,1997-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159972,112560,Nobunaga Hiroku: Geten no Yume,NULL,1997-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6360,130271,Noddy: The Magic of Toytown on a CD-ROM,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134087,2615,Norse by Norse West: The Return of the Lost Vikings,"After escaping from Tomator in The Lost Vikings, Erik the Swift, Olaf the Stout, and Baleog the Fierce have lived joyous and fruitful Viking lives. Then one day, after returning home from a fishing trip, the Vikings get captured by Tomator again. Tomator then calls upon a robotic guard to send them into the Arena, which falls short when a system failure happens. During the blackout, the three Vikings dismantle the robot piece by piece and wear its parts on their bodies, granting them new abilities. The three Vikings are then accidentally sent through time once again. Equipped with the new robotic gear, Erik, Olaf, and Baleog must journey through each level to find their way back home. Along the way, they befriend a werewolf named Fang and a dragon named Scorch, both of whom assist them in their quest.",1997-04-14 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
97051,51274,Nuclear Strike,NULL,1997-08-31 00:00:00.000,2,NULL,NULL,NULL,59.6129,8
174981,822,Obsidian,NULL,1997-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73564,128361,Ochige Designer Tsukutte Pon!,NULL,1997-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108857,999,Oddworld: Abe's Oddysee,"Abe is a Mudokon, a member of a once prosperous race which has now been enslaved by the Glukkons, forced to work in their huge corporations. The food factories have found a new type of meat, delicious to all the inhabitants, though no one knows the recipe. Following his stomach, Abe eavesdrops on the corporate leaders' conversation, and makes the most frightening and disgusting discovery: his own race is that secret delicious food. Alas, Abe has been spotted, and the guards are marching towards him. He must escape, but he can't leave his friends to the mercy of the Glukkons and their henchmen. He must rescue as many as he can, and tell the world the truth about what he has found out.",1997-09-18 00:00:00.000,64,NULL,100.0000,0,82.3834,173
33041,143676,Odo Odo Oddity,"Odo Odo Oddity is the story of three friends who one day read a book that was prohibited and were transported to a new world, one of them is the main character that must try to find his friends.",1997-03-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162043,3567,Off Road Challenge,NULL,1997-01-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
176321,78060,One,NULL,1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103057,93044,onEscapee,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177150,210686,Operation Eco-Nightmare,NULL,1997-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111622,39575,Oriental Legend,NULL,1997-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172119,60506,Orly's Draw-A-Story,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46741,176718,Out Live: Be Eliminate Yesterday,NULL,1997-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123451,196,Outlaws,NULL,1997-03-31 00:00:00.000,11,NULL,NULL,NULL,83.1983,33
109252,112809,Outlaws + A Handful of Missions,NULL,1997-03-31 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
77793,50138,Outpost 2: Divided Destiny,NULL,1997-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55785,39449,Over Rev,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184969,7664,Overboard!,NULL,1997-10-01 00:00:00.000,2,NULL,NULL,NULL,69.9115,10
133898,40734,Oystron,NULL,1997-02-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12052,38138,Pachi-Slot Kanzen Kouryaku,NULL,1997-04-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91179,176134,Pachi-Slot Kanzen Kouryaku Uni-Colle'97,NULL,1997-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168165,66960,Pachi-Slot Kanzen Kouryaku: Universal Shindai Nyuuka Volume 1,NULL,1997-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114784,14451,Pacific General,NULL,1997-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188051,218233,Pac-Junior,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178036,10652,Pajama Sam's Sock Works,NULL,1997-07-08 00:00:00.000,1,NULL,NULL,NULL,70.0000,0
44425,166517,PAL: Shinken Densetsu,"One rainy day, a shy young girl named Kaoru was walking home from school. Near her house, she found a puppy abandoned in a box. She rescued the puppy, naming him ""Pal"", and cared for him dearly. However, not long after, the prophet Nostradamus, having waited hundreds of years searching for the one who will finally make his predictions come true, has finally found the one he's been seeking.

It just so happens that this person is none other than Pal's owner, Kaoru. Nostradamus sends his servants, who kidnap Kaoru, leaving Pal all alone. The Seven Gods of Luck, taking pity on Pal, grant him a rare gift: a Fruit of Evolution. Eating it, Pal transforms into a human. Together with Kaoru's boyfriend Yukito and two lesser gods who work for the Seven Gods of Luck, Pal sets out to rescue Kaoru and stop Nostradamus!",1997-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103856,6269,Pandemonium 2,NULL,1997-09-30 00:00:00.000,3,NULL,NULL,NULL,69.7871,14
165518,134466,Panel de Pon Event '98,NULL,1997-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140930,200419,Panel Quiz Attack 25,NULL,1997-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120116,62238,Panic Park,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181591,209623,Panic-Chan,NULL,1997-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111652,45108,Panzer Bandit,NULL,1997-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151356,198643,Panzer Dragoon,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190325,14416,Panzer General 2,NULL,1997-12-31 00:00:00.000,4,NULL,NULL,NULL,81.9136,6
128018,7700,Parkan: The Imperial Chronicles,NULL,1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2301,37891,Parlor! Mini 5,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72887,37878,Parlor! Mini 6,NULL,1997-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52874,37877,Parlor! Mini 7,NULL,1997-08-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127369,37305,Paro Wars,"The ""second great world war Parodius"" that led the world into a fit of laughter ended more than 50 years ago. Three military organizations: ""The Alliance Penta"", ""Organization Koitsu and Aitsu"" and ""Alliance Araji"" will control each other in secret, and as a result of peace is maintained through this exquisite balance. However, this stability began to alter when a mysterious cat named John Myan Jiro begins to interfere in these relationships. Win the ""third great war of the world Parodius"" for peace and honor of your country!",1997-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181392,210805,Pastor 3D,NULL,1997-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
89823,44845,Pax Corpus,NULL,1997-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177482,24261,Pax Imperia: Eminent Domain,NULL,1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82017,3572,PD Ultraman Battle Collection 64,NULL,1997-07-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176222,20139,Peak Performance,NULL,1997-12-17 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
33304,41678,Pentaro Odyssey: The Revenge,NULL,1997-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86135,73366,Perfect Assassin,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51813,46296,Pet Club: Inu Dai Suki!,NULL,1997-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108796,85916,Pet in TV,NULL,1997-05-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145579,43734,PGA Tour '98,NULL,1997-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56691,217729,PGA Tour Golf,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179106,94514,PGA Tour Pro,NULL,1997-06-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131889,73633,Pharaoh's Ascent,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55027,62748,Pia Carrot he Youkoso!! 2,NULL,1997-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29896,38144,Pikiinya!,NULL,1997-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41900,71229,Pilgrim: Faith as a Weapon,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181460,25513,Pilot Brothers,NULL,1997-09-22 00:00:00.000,1,NULL,NULL,NULL,94.8248,8
119559,69591,Pinball Brain Damage,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155484,172411,Pink Gear Collection,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60036,145521,Pirates - Captain's Quest,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62411,143769,Pixeline: på bedstemors loft,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147031,182408,Planet Blupi,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42868,91954,Planet Joker,NULL,1997-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125920,152132,Platoon Leader,NULL,1997-04-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161823,2980,Pocket Bomberman,Sunlight has been stolen from Bomberman's world and in order to regain the light our hero must venture through each zone and ultimately defeat the evil that awaits him atop the mountain.,1997-12-12 00:00:00.000,1,NULL,NULL,NULL,76.0000,2
131203,23094,Pocket Fighter,NULL,1997-05-06 00:00:00.000,3,NULL,NULL,NULL,81.1393,14
134099,213127,Pocket Monster,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20978,129150,Pocket Racer,NULL,1997-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133025,12960,POD: Planet of Death,NULL,1997-02-28 00:00:00.000,2,NULL,NULL,NULL,79.9391,5
74518,39949,Pop 'n Bounce,NULL,1997-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56947,73718,Popeye and the Quest for the Woolly Mammoth,"There's a million-dollar prize for capturing a prehistoric woolly mammoth, and the spinach-scarfing sailor and his crew are setting sail to find it. At different points throughout the movie you get to choose the actions of Popeye, Olive Oyl, Swee' Pea to determine the outcome of the story. Will they find the elusive creature, or will Brutus or the Sea Hag get there first?",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48286,64307,Pop'n Pop,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158149,178182,Popol Maya,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131217,45023,Porsche Challenge,NULL,1997-08-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
139836,2000,Postal,"There is no plot as such. The presence of a moving van on the first level suggests that the Postal Dude has been evicted from his home and is therefore ""going postal"", but no background story evolves during the game. However, the manual hints that the Postal Dude believes himself to be targeted by the town, and in-between levels, players are given a chance to delve into his psychosis with ominous diary entries containing phrases like ""The earth is hungry. Its heart throbs and demands cleansing. The earth is also thirsty..."". The game ends with the Postal Dude attempting to massacre an elementary school, but failing due to having a mental breakdown and ending up getting captured by the government and incarcerated in an asylum.",1997-09-24 00:00:00.000,12,NULL,NULL,NULL,68.0268,43
22854,3576,Power League 64,NULL,1997-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131201,44763,Power Move Pro Wrestling,NULL,1997-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91385,141165,Power Stakes: Grade 1,"The simulation ""Power Stakes"" data-driven popular racing series, a sequel was expected to enhance the system by introducing new data appeared. Power up more of the differences between the running of each quality setting and legs of each horse racing index Baba, realize real expectations. Moreover, it also included all 10 years of data Stakes.",1997-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118142,45092,Poy Poy,NULL,1997-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179326,45463,Princess Crown,NULL,1997-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167422,43184,Princess Maker 3: Fairy Tales Come True,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,1
180355,213748,Private Idol Disc Vol. 10: Masaki Mai,NULL,1997-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180361,213749,Private Idol Disc Vol. 11: Mayumi Hirose,NULL,1997-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180331,213735,Private Idol Disc Vol. 4: Kuroda Mirei,NULL,1997-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180327,213736,Private Idol Disc Vol. 5: Fujisaki Nanako,NULL,1997-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180336,213737,Private Idol Disc Vol. 6: Yoshida Satomi,NULL,1997-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180335,213738,Private Idol Disc Vol. 7: Asou Kaori,NULL,1997-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180328,213739,Private Idol Disc Vol. 8: Furukawa Emiko,NULL,1997-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180354,213740,Private Idol Disc Vol. 9: Nagamatsu Keiko,NULL,1997-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180380,213746,Private Idol Disc: Data-hen Race Queen G,NULL,1997-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177562,213744,Private Idol Disc: Tokubetsu-hen Campaign Girl '97,NULL,1997-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182018,213745,Private Idol Disc: Tokubetsu-hen Kogyaru Daihyakka 100,NULL,1997-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54891,97880,Pro Mahjong Kiwame 64,NULL,1997-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4591,37874,Pro Mahjong Tsuwamono,NULL,1997-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169055,12905,Pro Pinball: Timeshock!,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,70.0418,5
61396,44817,Pro Wrestling Sengokuden,NULL,1997-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6307,45107,Pro Wrestling Sengokuden: Hyper Tag Match,NULL,1997-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4685,37873,Pro Yakyuu Nettou Puzzle Stadium,NULL,1997-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93440,37872,Pro Yakyuu Star,NULL,1997-01-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139976,45038,Professional Underground League of Pain,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57041,217743,Project Alien,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177074,22849,Psychic Force 2012,NULL,1997-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168383,69133,Psychic Force Puzzle Taisen,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68360,37322,Puchi Carat,"The basic storyline centers around the world of ""GemStone"", where science and magic coexist. Twelve precious gems are stolen, each one coming into the possession of a person with high magic powers. These people dominate the world. Each of the game's twelve characters has an individual story that follows his or her quest to collect all of the gems in order to realize his or her personal dreams.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178879,3737,Putt-Putt Travels Through Time,NULL,1997-11-21 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,4
80835,44781,Puyo Puyo SUN Ketteiban,"Satan has once again decided to create another test by using special magic to pull the Sun closer to the Earth on a remote island. This created a semi-resort, in which characters have decided to visit. Arle, together with Carbuncle, find the sun too hot, and see the building that Satan's emanating his own heat wave. Draco loves the hot weather and appears in a bikini, whereas Schezo, who takes refuge in a cave, finds that it's just not cool enough, and decides to find out what's happening.",1997-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
